time,ref_x,x,ref_y,y,ref_z,z,ref_u,u,ref_v,v,ref_w,w,ref_phi,phi,ref_theta,theta,ref_psi,psi,thrust
26.95,0.565962,0.370735,-1.15467,-1.58123,1,0.942511,1.45467,1.76257,0.365962,0.419328,0,-0.0400446,-0.00692374,-0.0276741,0.221636,0.205385,1.78726,1.28862,0.216522
27,0.638208,0.461991,-1.13456,-1.5707,1,0.942222,1.43456,1.73487,0.438208,0.518496,0,-0.0364522,-0.00591034,-0.0311269,0.217957,0.217147,1.83726,1.3356,0.216899
27.05,0.709359,0.552527,-1.11087,-1.5559,1,0.942212,1.41087,1.71154,0.509359,0.57452,0,-0.0348969,-0.00384556,-0.0341326,0.209615,0.216178,1.88726,1.38436,0.216424
27.1,0.779236,0.60004,-1.08365,-1.54642,1,0.941714,1.38365,1.66945,0.579236,0.686448,0,-0.0238826,-0.00248292,-0.0235204,0.214361,0.213772,1.93726,1.40623,0.21577
27.15,0.847666,0.730099,-1.05297,-1.51312,1,0.942044,1.35297,1.64177,0.647666,0.736788,0,-0.0227738,-0.00628629,-0.0207945,0.212392,0.216662,1.98726,1.47684,0.214881
27.2,0.914477,0.817499,-1.01891,-1.48531,1,0.942739,1.31891,1.59084,0.714477,0.846413,0,-0.0115773,-0.00549761,-0.0263476,0.217423,0.217132,2.03726,1.52747,0.2136
27.25,0.979502,0.919567,-0.981552,-1.44661,1,0.943671,1.28155,1.55373,0.779502,0.889862,0,-0.0060172,-0.00340082,-0.0190866,0.215079,0.212199,2.08726,1.57806,0.212654
27.3,1.04258,0.997029,-0.940992,-1.41259,1,0.944157,1.24099,1.48971,0.842579,0.987303,0,-0.00307097,-0.000381233,-0.0117524,0.220775,0.206643,2.13726,1.6209,0.211618
27.35,1.10355,1.08383,-0.89733,-1.36933,1,0.944949,1.19733,1.45583,0.90355,1.02374,0,-0.00141697,5.59686e-05,-0.0188899,0.218311,0.211845,2.18726,1.67392,0.21177
27.4,1.16226,1.16273,-0.850675,-1.32523,1,0.9449,1.15067,1.38401,0.962262,1.12747,0,-0.0155737,0.00215738,-0.0149028,0.221488,0.213672,2.23726,1.7265,0.212432
27.45,1.21857,1.23944,-0.801143,-1.2772,1,0.94484,1.10114,1.35356,1.01857,1.1678,0,-0.0130774,-0.0034046,-0.0154057,0.2175,0.214033,2.28726,1.76921,0.213181
27.5,1.27233,1.31374,-0.74886,-1.22575,1,0.944189,1.04886,1.26535,1.07233,1.26359,0,-0.0205868,-0.00453102,-0.0160297,0.219877,0.213255,2.33726,1.81811,0.214346
27.55,1.32341,1.3854,-0.693955,-1.17058,1,0.943611,0.993955,1.2364,1.12341,1.29933,0,-0.0169193,-0.0030217,-0.0182791,0.217253,0.211693,2.38726,1.86895,0.213753
27.6,1.37169,1.46788,-0.636566,-1.09962,1,0.943072,0.936566,1.1405,1.17169,1.38619,0,-0.015141,-0.00257183,-0.0192855,0.209557,0.213627,2.43726,1.92552,0.213533
27.65,1.41703,1.53344,-0.576835,-1.03664,1,0.9425,0.876835,1.04876,1.21703,1.46653,0,-0.00908808,-0.00288861,-0.0208378,0.217653,0.2084,2.48726,1.97437,0.213473
27.7,1.45933,1.59576,-0.514914,-0.970477,1,0.941972,0.814914,0.995354,1.25933,1.49578,0,-0.00803719,0.00190683,-0.0151084,0.209038,0.205637,2.53726,2.02228,0.212648
27.75,1.49849,1.65496,-0.450955,-0.901532,1,0.94195,0.750955,0.905083,1.29849,1.56548,0,-0.0108353,-0.000636217,-0.0235758,0.215044,0.207306,2.58726,2.07032,0.212367
27.8,1.5344,1.69259,-0.385119,-0.85375,1,0.941532,0.685119,0.852031,1.3344,1.58549,0,-0.0122253,-0.00209603,-0.0211767,0.21071,0.209564,2.63726,2.10357,0.213365
27.85,1.56697,1.69259,-0.317571,-0.85375,1,0.941532,0.617571,0.762443,1.36697,1.64052,0,-0.0140448,0.0136304,-0.0211767,0.215617,0.209564,2.68726,2.10357,0.213524
27.9,1.59613,1.81861,-0.248479,-0.666915,1,0.940388,0.548479,0.699452,1.39613,1.66466,0,-0.0153703,0.0320484,-0.0271467,0.204613,0.208599,2.73726,2.22354,0.213759
27.95,1.6218,1.86626,-0.178016,-0.581885,1,0.939139,0.478016,0.620661,1.42179,1.69695,0,-0.0156386,-0.00410942,-0.0146947,0.212713,0.206106,2.78726,2.27065,0.21385
28,1.64391,1.90735,-0.106359,-0.499522,1,0.938311,0.406359,0.520909,1.44391,1.75559,0,-0.0202836,-0.00186731,-0.0199865,0.216851,0.212948,2.83726,2.32096,0.214334
28.05,1.66241,1.94456,-0.033685,-0.414678,1,0.93761,0.333685,0.464025,1.46241,1.76618,0,-0.0146491,-0.00698689,-0.0254461,0.214505,0.209081,2.88726,2.37055,0.214149
28.1,1.67726,1.97765,0.039822,-0.327756,1,0.937403,0.260178,0.354147,1.47726,1.8066,0,-0.0053807,-0.00769382,-0.0262601,0.223431,0.213045,2.93726,2.41971,0.21362
28.15,1.68842,2.00675,0.113979,-0.239419,1,0.937021,0.186021,0.280933,1.48842,1.8226,0,-0.000147983,-0.0123181,-0.0304668,0.215043,0.212763,2.98726,2.4676,0.212586
28.2,1.69586,2.03185,0.188602,-0.149478,1,0.937416,0.111398,0.181684,1.49586,1.83821,0,0.00718128,-0.0139331,-0.0267734,0.21471,0.215604,3.03726,2.52131,0.211578
28.25,1.69956,2.05498,0.263503,-0.0464494,1,0.937478,0.036497,0.0745593,1.49956,1.84292,0,0.00956352,-0.0146194,-0.0344101,0.21915,0.212408,3.08726,2.57126,0.211368
28.3,1.69951,2.07182,0.338495,0.0517916,1,0.938034,-0.038495,0.0067209,1.49951,1.84921,0,0.00803889,-0.00919642,-0.0360028,0.216053,0.213136,3.13726,2.62367,0.211571
28.35,1.69571,2.08295,0.413391,0.144529,1,0.938196,-0.113391,-0.120195,1.49571,1.84934,0,0.00314877,-0.0151089,-0.0379389,0.224506,0.215418,-3.09593,2.67347,0.211985
28.4,1.68817,2.08928,0.488003,0.231466,1,0.938128,-0.188003,-0.169622,1.48817,1.8414,0,0.00187071,-0.0134187,-0.0370089,0.218041,0.221738,-3.04593,2.72123,0.212396
28.45,1.67692,2.09162,0.562146,0.331076,1,0.937791,-0.262146,-0.283039,1.47692,1.8374,0,-0.0119096,-0.0125699,-0.0401259,0.22159,0.220527,-2.99593,2.77292,0.213548
28.5,1.66197,2.08929,0.635633,0.418037,1,0.937068,-0.335633,-0.349646,1.46197,1.8169,0,-0.0103176,-0.0152748,-0.0448951,0.217615,0.215044,-2.94593,2.81736,0.2142
28.55,1.64337,2.08189,0.708282,0.517017,1,0.936151,-0.408282,-0.469435,1.44337,1.79638,0,-0.00806616,-0.0152823,-0.0430479,0.222491,0.218291,-2.89593,2.87087,0.21379
28.6,1.62116,2.06727,0.77991,0.627906,1,0.935358,-0.47991,-0.525704,1.42116,1.78401,0,-0.0112366,-0.0117593,-0.0404638,0.218209,0.21834,-2.84593,2.92729,0.214491
28.65,1.59539,2.05158,0.850338,0.71324,1,0.934535,-0.550338,-0.637832,1.39539,1.74414,0,-0.00915125,-0.0157013,-0.0378158,0.22729,0.22427,-2.79593,2.97393,0.214367
28.7,1.56615,2.02888,0.919391,0.809518,1,0.933755,-0.619391,-0.690663,1.36615,1.72527,0,-0.00709199,-0.0164845,-0.0418349,0.221881,0.222203,-2.74593,3.02449,0.214297
28.75,1.53348,2.00317,0.986896,0.898523,1,0.933425,-0.686896,-0.798327,1.33348,1.66708,0,-0.000950073,-0.0149686,-0.0423091,0.226147,0.219078,-2.69593,3.07376,0.213928
28.8,1.49748,1.97322,1.05268,0.98601,1,0.933234,-0.752684,-0.849006,1.29748,1.65044,0,0.00169613,-0.0186686,-0.043501,0.226071,0.219492,-2.64593,3.12131,0.213225
28.85,1.45825,1.93918,1.11659,1.07195,1,0.933083,-0.816591,-0.947052,1.25825,1.58153,0,0.00427109,-0.0157836,-0.0423064,0.221373,0.217649,-2.59593,-3.11465,0.212886
28.9,1.41586,1.89317,1.17846,1.17221,1,0.932699,-0.878456,-1.03632,1.21586,1.51575,0,0.00560128,-0.00874147,-0.0418479,0.226952,0.224175,-2.54593,-3.05546,0.213245
28.95,1.37044,1.85046,1.23813,1.25324,1,0.93264,-0.938126,-1.08913,1.17044,1.47782,0,0.00457558,-0.0129496,-0.0432848,0.223098,0.222489,-2.49593,-3.00899,0.213097
29,1.32209,1.80381,1.29545,1.33165,1,0.932084,-0.995451,-1.16972,1.12209,1.4028,0,0.00192245,-0.0111224,-0.0398698,0.229099,0.222794,-2.44593,-2.95854,0.213307
29.05,1.27093,1.75365,1.35029,1.40769,1,0.931968,-1.05029,-1.21244,1.07093,1.3665,0,0.00148278,-0.00844025,-0.035616,0.2259,0.228939,-2.39593,-2.90888,0.213632
29.1,1.2171,1.69984,1.4025,1.48105,1,0.931457,-1.1025,-1.29831,1.0171,1.27458,0,-0.00269467,-0.00710821,-0.0387271,0.228119,0.23075,-2.34593,-2.85978,0.214418
29.15,1.16073,1.64257,1.45196,1.55134,1,0.930761,-1.15196,-1.35,0.960728,1.21971,0,-0.00248502,-0.00981892,-0.0317067,0.221992,0.22991,-2.29593,-2.81288,0.214548
29.2,1.10195,1.57737,1.49853,1.623,1,0.930505,-1.19853,-1.41637,0.901954,1.13795,0,-0.00037713,-0.000537118,-0.0379651,0.218228,0.223984,-2.24593,-2.76152,0.214166
29.25,1.04093,1.50418,1.54211,1.69504,1,0.929999,-1.24211,-1.4612,0.840925,1.07326,0,0.0025514,-0.00571056,-0.0388425,0.22216,0.221703,-2.19593,-2.70524,0.213656
29.3,0.977794,1.43669,1.58259,1.75532,1,0.930093,-1.28259,-1.52458,0.777794,0.971354,0,0.00735103,-0.00410732,-0.0375358,0.229718,0.221811,-2.14593,-2.65638,0.213226
29.35,0.912719,1.37102,1.61986,1.80851,1,0.929837,-1.31986,-1.57465,0.712719,0.876528,0,0.010193,-0.00371361,-0.0298855,0.223067,0.22227,-2.09593,-2.61082,0.21338
29.4,0.845863,1.29314,1.65383,1.86566,1,0.929999,-1.35383,-1.61365,0.645863,0.816286,0,0.00925235,-0.00176295,-0.036098,0.231364,0.225116,-2.04593,-2.55926,0.212795
29.45,0.777393,1.21774,1.68442,1.91542,1,0.929814,-1.38442,-1.65765,0.577393,0.723314,0,0.00567592,-0.00359237,-0.0325247,0.224466,0.227692,-1.99593,-2.50856,0.212905
29.5,0.707479,1.14007,1.71155,1.9616,1,0.929352,-1.41155,-1.6714,0.507479,0.66447,0,0.00564393,-0.00287429,-0.0297989,0.220238,0.227608,-1.94593,-2.46018,0.21353
29.55,0.636297,1.04386,1.73515,2.01215,1,0.929242,-1.43515,-1.71446,0.436297,0.557749,0,0.00286055,-0.00188959,-0.0236081,0.2256,0.223461,-1.89593,-2.40532,0.213533
29.6,0.564024,0.961576,1.75516,2.0501,1,0.929294,-1.45516,-1.72923,0.364024,0.488658,0,0.00754245,-0.000669385,-0.0320494,0.21912,0.227078,-1.84593,-2.35507,0.213303
29.65,0.490841,0.877668,1.77153,2.08429,1,0.92962,-1.47153,-1.7553,0.290841,0.385529,0,0.0137665,-0.0016122,-0.0272918,0.227693,0.222775,-1.79593,-2.3087,0.212863
29.7,0.416932,0.79234,1.78423,2.11439,1,0.929635,-1.48423,-1.77004,0.216932,0.324978,0,0.017162,0.000638564,-0.0241713,0.222301,0.224606,-1.74593,-2.25976,0.212011
29.75,0.34248,0.705555,1.79322,2.14026,1,0.930112,-1.49322,-1.78696,0.14248,0.220079,0,0.0175853,-0.000880429,-0.0191188,0.219479,0.227825,-1.69593,-2.21142,0.211842
29.8,0.267672,0.623593,1.79847,2.16087,1,0.930507,-1.49847,-1.80547,0.067672,0.151115,0,0.0162032,-0.00213154,-0.0226927,0.222754,0.227773,-1.64593,-2.16534,0.212286
29.85,0.192695,0.523076,1.79998,2.18121,1,0.930332,-1.49998,-1.80766,-0.007305,0.0493593,0,0.0132238,-0.00166336,-0.0103667,0.219634,0.238849,-1.59593,-2.11089,0.213232
29.9,0.117737,0.427414,1.79774,2.19532,1,0.930448,-1.49774,-1.80099,-0.082263,-0.0681513,0,0.0044677,-0.000700457,-0.0116528,0.222256,0.237478,-1.54593,-2.05832,0.214202
29.95,0.042983,0.331054,1.79176,2.20454,1,0.930111,-1.49176,-1.80301,-0.157017,-0.124731,0,-0.00201933,0.00151423,-0.0146496,0.230832,0.235092,-1.49593,-2.00809,0.214025
30,-0.031377,0.240239,1.78205,2.20848,1,0.92965,0,-1.79369,0,-0.243208,0,0.00010451,0.00226385,-0.0121257,0.227154,0.237638,-1.44593,-1.96129,0.214383
30.05,-0.031377,0.14961,1.78205,2.20812,1,0.92956,0,-1.77652,0,-0.300711,0,0.00213461,-0.292597,-0.0131618,0.072485,0.233676,-1.41593,-1.91065,0.214248
30.1,-0.031377,0.0597582,1.78205,2.20412,1,0.92935,0,-1.77317,0,-0.354407,0,0.00528236,-0.320352,-0.0461179,0.0659552,0.159993,-1.41593,-1.86763,0.211609
30.15,-0.031377,-0.0278645,1.78205,2.19689,1,0.92742,0,-1.74001,0,-0.432696,0,-0.0182807,-0.329561,-0.165288,0.0501289,0.0937341,-1.41593,-1.81692,0.214399
30.2,-0.031377,-0.116957,1.78205,2.18733,1,0.924732,0,-1.54935,0,-0.453439,0,-0.0684488,-0.316402,-0.204471,0.045428,0.0738355,-1.41593,-1.77829,0.220088
30.25,-0.031377,-0.204209,1.78205,2.17575,1,0.919917,0,-1.4825,0,-0.454525,0,-0.0763587,-0.297948,-0.227732,0.0370546,0.0399665,-1.41593,-1.73844,0.224361
30.3,-0.031377,-0.273894,1.78205,2.16463,1,0.915836,0,-1.27143,0,-0.436357,0,-0.0892361,-0.292368,-0.228581,0.0355943,0.0433802,-1.41593,-1.71252,0.227308
30.35,-0.031377,-0.336507,1.78205,2.15321,1,0.911653,0,-1.18612,0,-0.424211,0,-0.0857415,-0.264263,-0.233694,0.0331365,0.0293554,-1.41593,-1.69078,0.227533
30.4,-0.031377,-0.391922,1.78205,2.14176,1,0.90866,0,-1.00298,0,-0.394244,0,-0.0683118,-0.238045,-0.230914,0.0332474,0.0230567,-1.41593,-1.67141,0.225569
30.45,-0.031377,-0.439912,1.78205,2.13062,1,0.9071,0,-0.797351,0,-0.347485,0,-0.0253072,-0.235712,-0.223169,0.0336417,0.0222689,-1.41593,-1.65394,0.222085
30.5,-0.031377,-0.480992,1.78205,2.11987,1,0.907385,0,-0.691231,0,-0.322453,0,-0.00725055,-0.210756,-0.210212,0.03693,0.0258956,-1.41593,-1.64569,0.217245
30.55,-0.031377,-0.519965,1.78205,2.10786,1,0.909038,0,-0.61419,0,-0.307866,0,0.00843942,-0.206108,-0.194184,0.0368676,0.028059,-1.41593,-1.63253,0.214392
30.6,-0.031377,-0.548035,1.78205,2.0979,1,0.911638,0,-0.429754,0,-0.265957,0,0.0305316,-0.178567,-0.178724,0.0387873,0.0304802,-1.41593,-1.62575,0.21084
30.65,-0.031377,-0.572186,1.78205,2.08759,1,0.914873,0,-0.283716,0,-0.227615,0,0.040107,-0.172795,-0.163184,0.0402864,0.0301551,-1.41593,-1.62178,0.209067
30.7,-0.031377,-0.590182,1.78205,2.07839,1,0.918084,0,-0.240534,0,-0.209296,0,0.0422851,-0.149268,-0.146331,0.0426686,0.0350647,-1.41593,-1.61575,0.208079
30.75,-0.031377,-0.60323,1.78205,2.06991,1,0.921471,0,-0.106225,0,-0.181388,0,0.0413601,-0.129043,-0.129696,0.0419648,0.0352104,-1.41593,-1.61025,0.206543
30.8,-0.031377,-0.614179,1.78205,2.06044,1,0.924727,0,-0.0624956,0,-0.169506,0,0.0395647,-0.122849,-0.112663,0.0416282,0.0369976,-1.41593,-1.60574,0.205961
30.85,-0.031377,-0.62236,1.78205,2.04998,1,0.928319,0,0.0644426,0,-0.136034,0,0.0255294,-0.110369,-0.0938699,0.040284,0.0417117,-1.41593,-1.60119,0.205997
30.9,-0.031377,-0.626019,1.78205,2.0417,1,0.930407,0,0.101854,0,-0.133265,0,0.0194472,-0.09183,-0.0728863,0.0403252,0.0401679,-1.41593,-1.59773,0.207176
30.95,-0.031377,-0.627557,1.78205,2.03326,1,0.932032,0,0.173814,0,-0.115664,0,0.00632401,-0.0842649,-0.0621395,0.0408871,0.041611,-1.41593,-1.59475,0.207339
31,-0.031377,-0.62744,1.78205,2.02468,1,0.933214,0,0.22129,0,-0.101291,0,-0.000415373,-0.0680816,-0.0462286,0.0393492,0.046521,-1.41593,-1.58957,0.208763
31.05,-0.031377,-0.625813,1.78205,2.0169,1,0.933686,0,0.273637,0,-0.0875907,0,-0.013492,-0.0641807,-0.0384531,0.0379888,0.0465901,-1.41593,-1.58597,0.20956
31.1,-0.031377,-0.622902,1.78205,2.0077,1,0.934095,0,0.322561,0,-0.0790026,0,-0.0222323,-0.052182,-0.0308101,0.0369766,0.0492762,-1.41593,-1.58218,0.210526
31.15,-0.031377,-0.618882,1.78205,1.99937,1,0.933993,0,0.338936,0,-0.0692908,0,-0.0197509,-0.0432463,-0.0101242,0.0361136,0.046964,-1.41593,-1.58022,0.210744
31.2,-0.031377,-0.61352,1.78205,1.98924,1,0.93416,0,0.373256,0,-0.0622064,0,-0.0186771,-0.039716,0.00360588,0.0339131,0.046744,-1.41593,-1.57694,0.210922
31.25,-0.031377,-0.608666,1.78205,1.98077,1,0.934444,0,0.37399,0,-0.0599008,0,-0.0170906,-0.0350837,0.0101333,0.0333935,0.0485453,-1.41593,-1.57355,0.210363
31.3,-0.031377,-0.603644,1.78205,1.9725,1,0.934846,0,0.39732,0,-0.0533802,0,-0.00997247,-0.0325946,0.0128466,0.031736,0.0484182,-1.41593,-1.57094,0.210243
31.35,-0.031377,-0.598563,1.78205,1.96415,1,0.935502,0,0.400451,0,-0.0471027,0,-0.00735344,-0.0283693,0.0176907,0.0317571,0.047391,-1.41593,-1.56644,0.209077
31.4,-0.031377,-0.594143,1.78205,1.9564,1,0.936577,0,0.402608,0,-0.0476098,0,-0.0047148,-0.0272009,0.0118187,0.0295599,0.0463342,-1.41593,-1.56248,0.208628
31.45,-0.031377,-0.589223,1.78205,1.94844,1,0.936955,0,0.398871,0,-0.0393591,0,-0.00429009,-0.0270218,0.0228455,0.0295538,0.0461893,-1.41593,-1.56176,0.2085
31.5,-0.031377,-0.583577,1.78205,1.93831,1,0.937174,0,0.394633,0,-0.0389673,0,-0.0119431,-0.0270645,0.0267811,0.0279567,0.0432698,-1.41593,-1.55884,0.209417
31.55,-0.031377,-0.579796,1.78205,1.93083,1,0.936959,0,0.375897,0,-0.0348003,0,-0.0272611,-0.0268895,0.0280701,0.0270764,0.0417861,-1.41593,-1.55801,0.210366
31.6,-0.031377,-0.575739,1.78205,1.92251,1,0.936193,0,0.377646,0,-0.0361993,0,-0.0335275,-0.0291507,0.0279277,0.0258161,0.0421137,-1.41593,-1.55571,0.211385
31.65,-0.031377,-0.572355,1.78205,1.91481,1,0.934985,0,0.349652,0,-0.0323593,0,-0.0464115,-0.0300458,0.028829,0.0250614,0.0396171,-1.41593,-1.55225,0.212879
31.7,-0.031377,-0.569126,1.78205,1.90722,1,0.933488,0,0.342694,0,-0.0330648,0,-0.0482859,-0.0328489,0.0281783,0.0236296,0.0398719,-1.41593,-1.55038,0.214009
31.75,-0.031377,-0.566199,1.78205,1.89978,1,0.931871,0,0.330245,0,-0.0285863,0,-0.0440625,-0.0330399,0.0247574,0.0222638,0.0407487,-1.41593,-1.54865,0.214351
31.8,-0.031377,-0.563539,1.78205,1.89241,1,0.930288,0,0.320838,0,-0.0318004,0,-0.0466753,-0.037494,0.0241751,0.0213631,0.0406497,-1.41593,-1.54626,0.214391
31.85,-0.031377,-0.560665,1.78205,1.88417,1,0.928964,0,0.304265,0,-0.0252007,0,-0.038641,-0.0390769,0.0191454,0.0203849,0.0383104,-1.41593,-1.5435,0.213958
31.9,-0.031377,-0.558195,1.78205,1.87669,1,0.928127,0,0.286908,0,-0.0295822,0,-0.0335457,-0.043592,0.0102251,0.0200667,0.0405337,-1.41593,-1.53987,0.213004
31.95,-0.031377,-0.556074,1.78205,1.87038,1,0.92749,0,0.275647,0,-0.031075,0,-0.0287665,-0.0452729,0.0135371,0.0190793,0.0361202,-1.41593,-1.54039,0.212798
32,-0.031377,-0.553772,1.78205,1.86331,1,0.926953,0,0.265997,0,-0.0265477,0,-0.0293875,-0.0471047,0.0144544,0.0186681,0.0349961,-1.41593,-1.53785,0.212673
32.05,-0.031377,-0.551542,1.78205,1.85731,1,0.926706,0,0.240788,0,-0.0254176,0,-0.0256612,-0.0516335,0.0052554,0.0179377,0.0356093,-1.41593,-1.53486,0.212227
32.1,-0.031377,-0.548877,1.78205,1.85068,1,0.926539,0,0.238902,0,-0.0248555,0,-0.0230243,-0.0517875,-0.00206649,0.0169517,0.034928,-1.41593,-1.5321,0.21194
32.15,-0.031377,-0.546076,1.78205,1.84494,1,0.926451,0,0.220825,0,-0.0152705,0,-0.0181717,-0.0517846,-0.00109245,0.0168094,0.0336172,-1.41593,-1.53158,0.211636
32.2,-0.031377,-0.542553,1.78205,1.83866,1,0.926661,0,0.207251,0,-0.0143433,0,-0.0167193,-0.0558732,-0.000907644,0.0168921,0.0338908,-1.41593,-1.5307,0.210967
32.25,-0.031377,-0.538741,1.78205,1.83296,1,0.926876,0,0.213126,0,-0.0100096,0,-0.0152886,-0.0552452,-0.00378305,0.0170578,0.0337205,-1.41593,-1.52937,0.210946
32.3,-0.031377,-0.535077,1.78205,1.82843,1,0.926909,0,0.194866,0,-0.00326191,0,-0.022166,-0.0567618,-0.00508973,0.0167688,0.0321649,-1.41593,-1.5281,0.211112
32.35,-0.031377,-0.53053,1.78205,1.82337,1,0.926887,0,0.195673,0,-0.00652536,0,-0.0265161,-0.0568608,-0.0104982,0.0160374,0.0328674,-1.41593,-1.52676,0.212298
32.4,-0.031377,-0.525587,1.78205,1.81892,1,0.926487,0,0.190685,0,0.00523362,0,-0.0280361,-0.0553608,-0.0130305,0.0166172,0.0321622,-1.41593,-1.52407,0.212157
